review_id,title_translated,content_translated
2ae5ceedb26693cf9269dcff66155d2b,excellent,Trusted company.
993f120f36a11f46bae5ecbfcf8cb32e,I recommend,Arrived before the deadline
0a13bde81b6175329319cadc5b6174f0,I recommend,Great product and I even received it before the delivery date
434975e1a7e9834f1167ea4524e4376c,Excellent,The product arrived in perfect condition and on time
ab91fd6410f6549f922af17e380f034f,highly recommend,Product arrived before the deadline I recommend the purchase.
f188e279452a4580396ad1690dd43ecd,I highly recommend.,"excellent delivery was super fast, are to be congratulated."
60a11eb3083d3d30cd4582fa72b3ee65,highly recommended,The tablet came defective what should I do ????
bd8d8f0a9f3e1e6c847cc3c719731804,I recommend,Product delivered on time.
559ff8ab2745e0effbba149bf3c37d39,highly recommend,"fast delivery, everything perfect"
3a3fc2126f13eff43879b7dce2ee7c7e,I recommend,"The product arrived right, before the deadline, well packaged and without damage."
45ee6e93492a5eb8a4ccc4ec894fae2b,Product delivered,I received the product on time.
4f0ccab846b3b639f6f4d66da2c2e426,I RECOMMEND YES,"I still haven't started using THE CARTRIDGES I bought from you guys, so I can't give my opinion about the products."
7157d872618f36176761a5631e61ebc0,Approved.,"Delivery was fast, before the estimated time.
The product meets my expectations so far. It has been in use for 4 days."
fbc52e97549347f29bc335fc3138b09c,Too bad,Does not deliver.
367b920a0b479bd286bb880b7dc64ab5,Bad,The product came bad
c1ff2b179d25792119b27eb1608057ab,highly recommend,Wonderful product!! delivery before the deadline.
d2d0ff7f2173f6e1ac83de85e6e49f41,Product not delivered,"The product was not delivered within the stipulated time. Not even a satisfaction was given.
I expect a return and receipt of the product or the reversal of the high amount spent."
94638f2c445b6e324f563fde5c821677,Great seller,great products
06e0e48f8e0b4a5fb9c3232d7985a0ad,I recommend,Quality product and fast delivery
b9614a882b978cd0fccb5f3cfd9acdf2,Mat,Failed to translate
7124a152696cce2c9503d4e20a1785db,Order not delivered,"I wanted a contact number, I bought two safes, only one arrived and without an invoice"
62b5b512253a653908e0c833b2418aa2,on time,Free shipping for purchases made in the same year.
d25f9231645fadb39a7c99ad3a40ec90,very good product,I recommend the store and the product
0c8912cad74d4243fe0db23cdd641def,Great,The product arrived much earlier than the established deadline. I recommend the store.
ee4b6ed6a24ee4ba8d3f4d3ed6e14adc,tegular,"I'm having problems, stop. activate on mobile, I can't get it to work"
471c9e039e07b9cd19a8c25c84e242db,Wrong product,"So far, I have not been able to get in touch with you to resolve my problem, and the customer service phone only has an answering machine and does not have mechanisms that allow me to speak directly with an attendant"
f9e098b120b6960253c94b06f2c51b13,The product is good but fragile,Shipping should be cheaper.
d8441010ea3e250b25333ec36b869fc1,The product is very good.,"Very good product, pity it arrived crumpled. But I recommend"
b9dc694d7b6b79b8e3a4b130984d96eb,I recommend,delivered on time
2bb308cbaf322cb684189009a0203942,Great,"Congratulations to the store, the product arrived well packaged, in advance, I recommend"
a7fde411129aa9ea56d984b5c77da869,buy ok,"Everything ok, fast delivery!"
f9b97f92134a04c49b083c5f96c8ee05,car mats,"Contrary to what was advertised, the car mat set did NOT fit correctly in the Citroen Aircross 2018, especially the driver's. Even cutting parts of it was NOT cool."
9ca5cd478a89d3b3a1798c4b5920931e,Failed to translate,Excellent quality product. I recommend the product and the store.
7934eec64f94984b0b7b5ffbb9c3b18f,I still haven't received,"I haven't received it yet, but deadline is 6/15/2018
so waiting"
4b3179bf9a74d5e3e9ff773c9874e302,super satisfied,"Product as advertised, fast delivery."
31fdd8bc04f5a2e415fa87c12159698d,Delivery,I received part of the purchase. Fltou the matelasado skirt. And I have not received any information about this pending issue. I await instructions on how to proceed.
288045cb8f2ff7461b05a4972f21eea3,Top,"Recommend, top the product"
4bdb9e462f7bae9ae8c44d3c3199aa58,Excellent!,"Hello, thank you the product arrived in perfect condition and well before the deadline for you guys !!
Soon I'll be back to buy other very interesting products for my health!! I loved the samples."
a6bd9fce2bca35a3de854f410c157feb,"I love it, I love it 😍😍😍","The cloths are so cute, they dry very well for the print, which is not beautiful as the other one arrived before the deadline. Very happy I will buy more."
7e72034d7268eed5bd3ce38af16b385c,Where's the product?,The product has not arrived
fde2763b3dc45b5b371d7da4e9c62b52,precision,How beautiful my chandeliers ... I recommend
629f2535484855f3c034ab8a686deb4b,Very good,"The product arrived ahead of schedule,"
3426277419bb6d32a2885bdc3eea8abf,yes I recommend,YES I RECOMMEND THE STORE BECAUSE IT DOES WHAT IT PROMISES
1ac52aeb11e589fd4154f2d9d1a9d21b,Good,Arrived before the deadline
b60a9a10bcd1e57d892b948ee76a2dbc,torn box,"The box came half opened
torn
In bad state of transport"
5c5173fc7c3abb796533e293679ac2ae,broken product,"I received the product on time. However, it was broken into two parts.

I preferred to glue it with superglue instead of returning it and waiting for the new one."
529dc31954a1680908b9d9c41329e6be,good product,"product as specified, but the delivery via post office was terrible, the product took almost a month lost until it was delivered..."
24b578a1ca662ae4e217628fbc58eee8,highly recommend,"I loved it, it really matches the advertisement...
Perfect"
7dfd15705a71c1d93257aa51768a1422,Excellent,It arrived on time and is very beautiful!
096cf1e9f82329e0544ed2f5a3e7a663,SIMPLE AND QUICK!,Everything as promised!
c47497b34b5d46522f1c0dfca5aac11e,Satisfied with the product,I was satisfied with the product
9664f04479a9c7790647b86ff0790817,Did not like,It was not what I expected and what it looked like. I tried to return it and I couldn't just two days after receiving it
792e50b38cf1ba5421cd56ce78ee86ef,I do not recommend!!!,"I bought a Belkin vehicular charger, however, when plugging it into the vehicle for the first time, it burned both the charger and the vehicle socket."
40f5e49fdc24e419ca8ee8c5ed97d114,I RECOMMEND,"Arrived just before the deadline, product working properly.
I didn't give it 5 stars, because I still need to evaluate the durability of the product, lol"
bb9bcc396c40753cfa347ea5d118afee,Very good,"The product arrived before the deadline, but it came very dirty and stained."
b78bb826a655d22f4e0d8147f8f206a6,Bad and dishonest,"I was given a different product than what I wanted, with a different color and size. I am very dissatisfied and will not buy again !!!!!!!!!!!!!!!"
e49461e898574306820f78d42e0151eb,assessment,the three sets of sheets came with days of difference
5254fbb5db3f66e0ecea1a3f99e77375,GREAT!,MAINTAIN THE STANDARD TO BE AMONG THE BEST STORES.
591cb026067a5681efba78376ad02d70,good,It could be more reinforced.
93a47bc31400c0c932fa8723b40bef1c,Perfume with alteration,About the store nothing to complain about the product I found it different from what I have
8fea3b51c7f1046f3d0d2a720852df2c,I DO NOT RECOMMEND...,"I DIDN'T LIKE THE PRODUCT, AND WORSE THAT THE STORE DOES NOT GIVE AN EXCHANGE OPTION ON THE WEBSITE, AND THE LANNISTER CONTACT DOES NOT HAVE AN OPTION TO SPEAK..."
341080e70b68de3fb15d8a8e1cf09ce2,Great!!!,Delivery on the next day of payment!!! Congratulations!!!
c91d4ae7473872e0696bcb22a5a92df0,Great quality,"Great quality product, great taste. Delivered before the deadline"
20dad9432bd4ebc622d01c4e7ecb03b9,Product has not arrived yet,Product has not yet been delivered.
9255c41697048f77b5f4f8078656c77c,I recommend!!!!,Product arrived very quickly..Congratulations!!!!
948486cd5f6b1d69a905ac8d8d43b34f,cicero,excellent congratulations to the whole team
0bc41ca6b380f72e8d4518d90432d357,Beautiful 😍😍😍😍,"Super happy with the product.
Thanks."
530ab1a6357f600c5e49ac2ce88a8ea8,Beautiful but it doesn't work.,"It's not green....it's a greenish blue.....
Or too blue green!! It's beautiful. But it won't work for me."
6a0ea1c4d0fcea9eb1447b019c31ffb4,They sent the wrong color,The color I requested did not come I marked blue and it came red I am dissatisfied with the seller I would like to know what solution you will give me
f9d79fbe7dbb2be62b2af77fbdfa2530,everything's good,I recommend
afcf8dca2e4779b73349e04303f77f14,very good delivery,Great store to buy
365a560d8207b3bfa990bae1c7043348,product did not come complete,I bought two products such as: RJ45 and RJ11 network cable tester and a pack of 100 RJ45 connectors. Only in the delivery package was the package with 100 connectors and out of 50 I want the tester
2a1e1287b5d28d88bc8caf958de4e066,I recommend,Satisfaction
141f509f693b7146f71e5f5544d7deda,FAKE WATCH,"I am writing emails to stark and the responsible store but no one responds.
Casio watches sold are not original. Does not come with box or manual. And they charge original price"
a6a6d2f97b28e8aca22046635855fe63,order delivered,I received it in 3 days very fast everything perfect congratulations
b600bc981dd7a426497c5c625badbb47,would recommend,"The site is reliable, so the purchase. But I guessed from the image on the website that the product I bought was bigger, which it isn't. That's why I requested the exchange / voucher. The delivery was not on time due to the strike."
173083c43d90eb8ded73dfc9707322bd,good,Successful delivery
0a5e7be2534abd034201b505af705a3a,- pelic table lamp,great product very good everything came right arrived before the deadline... Congratulations Lannister Stores...
4038fc2204b79b604676b9c6f2df8927,Failed to translate,Thanks
e412221e8514988d3719b5647d4b14bf,highly recommend,"Very good delivery time... Only the installation CD arrived damaged (broken), but everything is fine, as it already had the APP installed."
464879fa9b78bd5d9b81327d63a3fe75,targaryen pendants,"product arrived ahead of schedule, carefully well packaged, beautiful pendant! I recommend."
4e879543f809f6cf533f35c3a476d910,bad delivery,"It came packaged without protection, as is usually done by the cautious.
It is common knowledge that the Post Office does not take great care, luckily it does not appear to be harmed. get better!"
ae4d55586404afad436315a486772a6a,great product,"Great quality original product. Small, super delicate."
c67b0ab17e57b8d14d2ac80f69c79e2b,looks ok,"I'm in the works and I didn't open the rolls to check, but apparently everything is right."
1db1f018c1f083393dd2746db51f7e75,Good,"I bought 5 products and paid 5 shipping is absurd, it had to be shipping....."
30706b374c811d3c10a8f60a04bf337f,I do not recommend,"I wanted a white sheet, but it didn't exist, so I bought a blue one. After the purchase was made, they said that the blue one didn't exist anymore so I had the beige one left."
fd5f16f71d64c23d117d913ada05ee9d,Good,"The wallet has good material, but it is too big. Much bigger than the photo."
1ef0ec54c244033b87c650f170e7da58,would recommend,I've been buying for several years and have no complaints.
893343109bfe8f059b798f425f93659e,Excellent,very good great
25b502beeef8b3aff87449ccdc001f53,I only received 1 unit,"I received only 1 requested unit, there should be 2, it was even charged and appears on the invoice. I've been trying to contact the store for 4 days. They inform me that they will send me the contact of the supplier by email"
879d3c52722b95be72bb9d9bb9d3660c,very fast delivery,"Great store, delivery on time!! highly recommend"
d0a9eb1083da4795c8a39226fb8ce81b,do not buy,I thought the material was thicker and the color I ordered came different
571531e38f63aac4f7eb6d483c0f25b6,I recommend,It arrived well ahead of schedule.
19fd29ed4e5dcf979bb80b9457e09bee,Great!,It arrived well before the deadline and the product is great!!!
3aca3d8c1520a36beb7ead8cb8d5b85b,Very good,"Very good, delivered on time"
eff68e06f274161454ebd6fe666c58c6,MISSING ITEMS,I ordered 2 items from the purchase and only one was sent to me
d3fb7d12e57202b4820b9f80d76d9ef5,Good,recommend is good
161a1f245c7f56d6fe1503c285980b71,I do not recommend,do not answer requests
318f3f76243d9c59de7fac5d0ef98efe,"I recommend, everything is great!","Very good product, fast delivery, ahead of schedule, ease of purchase. Nothing to complain. I recommend."
cea76aff3d73f810e757f146a6b12f4e,Great,"They delivered in an incredible time, I bought it on Saturday, Monday is at home, very surprising, congratulations, I recommend it to everyone."
b9d0df66fa33205ac38c587fc1a10b82,Excellent,Congratulations
68e141e4201b14b8aa8390184b76aeb0,Good product,Very good product and arrived on time
07a6a844a338c076e1f9124783213d05,I loved the store.,"I recommend this store, I made a purchase, it arrived super straight on time, well before the date given by them.."
5eb5bc090baff2c13adfc6c0f3b009c3,GOOD PURCHASE AND MEGA DELIVERY,Great value for money. Very satisfied!
24bb4b5847d2d78da0a6859b0f988ddd,Broked,"Dusted bottle cap, does not close properly"
1f68078baa74e35a7fc8a97f83a8d09f,Beautiful watch!,Great product! I recommend.
06489e11112e22a9af411dd86f6aac9e,it was a show without problems,"I received my product without the way I made my order, apart from that it came before the deadline, I liked the site too much."
5c449c10fdf5b66056d2c8be6bfe3190,highly recommend!!!,Delivery before the stipulated time!
c8a1190a43f28498e89dabc9139780b4,Good,"It arrived before the deadline, I loved it 🤙🤙"
00d2ce06a3d065f956720f6a134eb454,Excellent!,Very good store! Congratulations!
609e6cf5eaa6c76fdff7f5172436e180,about the film,"I just found the film a little small in relation to the size of the screen, in width. If it had 2mm more I think it would be better."
206fcd0c7e9d3248ff891f31205ae6ee,The product came broken,"One of the products came broken, I'm trying to exchange or return it."
f89bdc77249b9e04d9377907d3db7cf6,Awaiting delivery...,"Purchase made over the internet via Lojas Lannister on 07/03/2018. LA itself sent me a message today, 7/9/2018 asking me if I have already received the purchase. Strange question, do not monitor delivery?"
f3befc3a4e761318cf312fdf3c2d794f,I do not recommend,"I did not receive the product and it appears in the tracking that it has already been delivered, absurd."
53e4882ef92d517d3402c7c459fb0a08,,
0542b6805151c92520d739c6c469ca59,Great,My cat loved it!
cfd672ef810b24373155f6903ff69835,Bad,"the delivery deadline was not met on the promised date and until today 10/08/2018 I have not received the goods, lack of commitment, at least I should have given satisfaction, but not the customer has to run"
9da7e59722cb096fc3447779c185b8bd,Fantastic!,I loved!!!
3fa56b793c6ba36922172fcab770a7d0,Good product,Good product worth the value
7d024aff535af1f889fc24705ee3a9ec,I loved,you are 1000
a4dea1de75df3241009992192d0cb567,I recommend,Super fast delivery
cd4253aaedc7514b1ef50e82a58c7e96,"very good, I liked it",I recommend delivery arrived before the deadline very good I liked it.
8f68d9675f925601d2dd10542479b69f,Very good,I recommend buying from Lannister
8bc368acf5fe99b8b885519671fe59bc,Apaaaaaaaixinada,"I made the purchase after choosing a lot on the site and I couldn't have made a better purchase, the product arrived beeeem before the deadline and arrived well packaged. Wonderful product. It left my room perfect."
2ecd3ae79fbf2701ffbd07c720d78fbe,debatable quality,"The quality of the product is debatable, but for the price it's okay."
b0d1059ad1d1ec0bd69e6778587c9c7a,Excellent.,I loved the kettle. Very beautiful.
dbdfcf32e3e9bd04393fcac4abb4d58f,All right!,wonderful..... Ameeeeeeeeeeeeeeeeeeeee
2cae8da551b09240f47f8664f6337447,met expectations,the birds responded very well to the product.
5148ad2bdca65375e9504355d79c6ad4,incomplete delivery,I placed an order with two items and only 1 of them was delivered. I made some complaints and so far no one has contacted me to deliver the other product or to return the money.
ca3e385f2fbe56a6a5201f3bb8f9ddb5,great product,Recommend arrived early
21b1da19b76c6b1114275129ee716450,Failed to translate,perfect
788173a51532cbf20c0fbf6fe2a03c13,I loved!!!,I received the product before the deadline... it's really what I expected... great quality!!! I loved!!!
8166534eb1e0ece55817b9fee81c92e2,Not received,I haven't received the product so I can't rate it yet
7ba316e2293202668c9606372eed2b73,incomplete delivery,"Only one curtain was delivered and I bought two, I'm waiting for the second one and a feedback from the seller if it will be sent...."
2a03aecc66750484006123ff8358fe16,bad product,"Bad quality product!!!!
Doesn't fit the ""doormat"" category, thin thickness, horrible material! BAD in every way!
This is NOT what I bought!!!!"
a5471becb5c548ccff8937dc34d021b6,Everything as contracted,"Great product very fast delivery, I recommend"
9c5305cc58f38b8ff5c5870ed1cddce0,I did not receive the correct product,I did not receive the product as advertised in the photo.
ace2d531efaf140af684fe2f62d95851,Good,Meets the expected!
bfa15d2ffe85e80b23c24c0cacd265df,Great,"Product very well packaged, delivered well before the estimated date, fair price!"
ceef71ec8c12263b2435a71d581b4716,problem with delivery,"The product was not delivered.

On 04/19, the Post Office informed that there was an unforeseen occurrence in the delivery.

I requested a refund of the purchase and I am waiting for the necessary measures."
66b80f208a1a35b9b49244623b2170a1,Great,"Excellent product, as advertised. Fast seller on shipping."
a370856e24cebd074c80f01d80f3c042,highly recommended,efficiency...
cb8a46502147e3b16e500725f3a75cda,so far do not recommend,product not yet received
da7c81c79c794f338920d0c679943502,I recommend,.................................................................. .................................................................. .................................................................. ..................................................................
76a5e57ec4025d7fe578b584cbfd562d,Good,"EVA has a very strong smell, like some solvent. But the material is of good quality."
c27e3c1bd4a082e24d1083d0557308b4,Excellent!!,"Congratulations, I received the product before the expected date and everything is fine. Thanks!!"
0ad62da271905e1b7a00cbd50f02847f,I recommend,"my order arrived well before the deadline, thank you"
60a05cbe589223a081ad38e74757ae2e,Excellent,"Great service.
Delivery on time.
great product"
60055867034680848bbc8ca6980c1656,Defective product,I request a replacement for a defective product.
71e7326c5bea7fb4b7257108e1ffdca8,Delivery,Delivery was made before the deadline stipulated in the purchase.
7eb5b61242fbbbaa031e8d104c1a99a9,Excellent,I received before the expected date. And the product was exactly as expected.
39b2b451b6ef1f429168ce1d28f9a368,I didn't receive it on time.,"I didn't receive it on time, I didn't get a response on when I could receive it, and I'm feeling cheated with the company that offered the service."
711db77860b9a1a3740655fa71b23511,Excellent,"My cousin who recommended the product, she liked it, I'm using it now, I'll see if I like it"
8744dcd6a9a8ed84bd2ca7bf5a00e1bf,Excellent,Excellent
ec07d5f581d38f2d3b2ddc8ebe876c0b,honest sale,"I still don't know the promised result, but as for the sale, everything is as expected."
4a48a1bd28c83428ef46ed7f2d6bfdfd,I recommend,Correct product delivered on time.
979574ffdbaed751a9bef45ea4a348e6,Great service,I recommend it to everyone!
b7d6a79d7ae643bca6ced5d18c337436,I received the different product,"In the image is the pink revlon brush, totally different from what I received. I bought it because of the brand and a brand that I don't even know from china came.
I'm still waiting for an answer"
653c99c159f7d98d0cd683bdb62eb19e,A disservice to the customer,I bought two rolls of wallpaper as advertised.... I received two rolls of caramel color and beige flowers (horrible and ugly).... Totally non-compliant... I opened a complaint... Terrible!
9c77e12a2b1aba2a86e7c1af7700ff8c,PERFECT RECOMMEND !!!,TIMELY DELIVERY.
684a6e2d66a2bb659841465b0f8ed5db,Good,It cost
599c761fc58ffdfe15e274dec9536c88,incomplete product,"the assembly is very difficult and the product came incomplete, it is missing a piece. Did not like ."
4ea82b8084e3bef620e79f7e99bfd18a,speed and quality,Highly recommend as they meet the deadline and deliver quickly.
59255b8bc4bd8371f2d8c80c12ac23f3,very good,"lannister always bought, every day better"
b8ae7eb186dac68ab650a7a77b2be1c9,within normality,Product does not match expectations!
829ca530e0680e4467603722c2c3e221,I recommend,"Product arrived ahead of schedule, well packaged, very beautiful watch."
75b6f6d3fc8118dca886528698273a6d,deserves recommendation.,Very good service.
bf53384b8ee4817c16e6dc6fc02cf4a6,good,good
8ebadb20980437ddb76bcffc1a67f647,I highly recommend,The product is beautiful and of excellent quality.
dbd42fa5f6e7aacd7ca3e6a3496b0ab2,Excellent product,Fast delivery and excellent product. easy to install
d60995aa6406007559dde4dbaa7b73c8,Good product,"The ideal was to say the size of the product for adjustments so as not to run the risk of getting small, but overall it was a good purchase"
6b1ab34c0d63955d904edaae46cc1067,I recommend,"But the fabric left something to be desired, the quality could be much better for the price."
e4cdb114cc7e3b325c76815e25c9e8a9,Excellent,"Beautiful product, more beautiful than in the photo, I loved it, it arrived before the deadline and in perfect condition !!"
112b902a5fac4ebe80a40e9678de0d54,Good,It takes time to arrive
9c4814b68807d29d78e051b3793b35a5,I recommend,"Fast process between purchase and receipt, even before the deadline presented."
ae0ded69ab7874b1179d93e0fb32ae11,Excellent,The product is just like the one in the st and it came well inhaled and very good I recommend it and I will definitely buy more without leaving home ....kkk
8428cbf24a09287afde7a84fe328b970,Great service,Product delivered in perfect condition and ahead of schedule.
26fdaab7ba6e49e4d46718b495a07429,Basic and Fast,"Good product, but the packaging made for sending by the Post Office leaves something to be desired. Can improve."
31e7055887f614e3477ff11b4ebd5054,incorrect quantity,I bought two lamps and only one came.
67999d12cf1859947fbe08e57715c080,Excellent,I liked. I just think the deadline could be shorter!
1eb7655a8ea24376abac0aef15d6eac0,perfect outsourced,"Compared to other purchases on the stark platform, the ?targaryen? It was the fastest and most efficient delivery."
738459beb9b08db59999c69c643a6282,I loved...,The product is more beautiful still great quality I am very satisfied with my purchase.
c877909cc9ff94f88d0ce21f2ee66531,Failed to translate,Not received
66abd2a504ca25e7235bd4f495323a58,I recommend,Delivery on time.
59e315c1560b0936ea2e663b53057f8f,I recommend,great as always
e3bc88451af67f3a7bb9b61320e97e1f,Good,I loved the fact that I received the product even before the deadline expired.
212743f7e639e0a3fa931a51ec301335,9 in this product,I bought black it came blue but it's not working it was 1 that came defective
854b82d196188168fa564537e02e2c37,I loved!!!,"I loved my casio watch, very light and you don't even need to take it with you to shorten the bracelet, it has a lock that you can do it yourself."
f39611bf5e1f76a3f18703cfafe2b73f,Perfect,Quality product. It arrived in perfect condition. I recommend this product!
a3ff9cf564d283dfe439767ae4608a37,I DO NOT RECOMMEND,"The mirror is of poor quality. It is not compatible with mirrors already purchased by me of the same model (10X).
I request the return and refund of my payment."
7bcca1a58ab05669026063fee682a261,zero star,"the product is incompatible with the deskjet 2050 printer, despite the cartridge numbering being correct, it is a product of dubious origin."
325e073653c75882cc2724df1356ba19,beauty,everything is OK
01d18deda36176adb496702f794c7ac8,Very good,Fast delivery... well before the date
d82f66c735d081d63e4888c68fc34778,vintage watch,"It was a gift for my daughter she loved Lindooo!!!
Delivery ahead of schedule!
I highly recommend!"
af90c9957818b0abfbe9436dab5ad72e,Good,"I received the product in excellent condition, ahead of schedule, but there was a difference in color.
I did not request an exchange to avoid inconvenience and delay in having the product."
f796d17a01a6f115e9105343fe156da5,Top,Always on time and with the usual quality
1021c89ce12755c4c2fba9e8236435c5,Approved!,Very good product! I recommend.
a898722ed49b88ab4b45b35776ad1180,Grade 10!!!,Great website! Delivery on time! Or rather it arrived before the deadline!! I highly recommend!!
31843114e7578d47252c985710729c43,I didn't receive the product,"So far I haven't even received the product or even the money back, I've tried several times to get the money back, however I come across problems on the site when I try to fill out the form."
44595de82ff5167294f918a08e1ac280,great product,"Product as advertised, beautiful and super recommend."
5ce2282134454de8c9d71909b455a0f8,29 rim wheel kit,Very good quality of the product I like it I recommend it
be5e8c89180b8af75c1bc86c49ade556,Complaint,"Hi, I only received one product... the one with the red flowers... the other one didn't come"
83d2b87edaeaf9e27ae0a6a5bc7b4f28,Good,Good product. Fulfilled the expected.
ef64d2afe11733782afb24ae961591c6,great product,The delivery once again occurred before the deadline and the product is great
6a93d3a3e9d5efd857f9fccc98eb171b,highly recommended,satisfied
b610d2a8c75669b82df877144f55acd8,I did not receive my product.,It left a lot to be desired because I haven't received the product yet.
b57d7ab8c266fd1a8a4be3e07c410633,highly recommend,Excellent service! I recommend!
ee8c89ec6e4b0c27619cb4324e59d6b1,very satisfied,met expectations
2294fda0ab25767c5dd0c173fc637d89,5 stars,"Very good, I recommend"
3d97f40d3856a16a84900a8a0048e22a,highly recommend,Material delivered correctly
fa913fb64ef9de88f431dc93f578fb62,Exactly how I wanted,Product came before the deadline. arrived right
ee19fa5d866dcc2415d2e21927b30a87,Super fast delivery,I recommend!!
ec1e759793e5c31eabc3f16f1b429cb8,Did not arrive,This message arrived and the product did not
26ce6bc32f6344f7380eadb3379fdc5f,satisfied,Product is as expected and was delivered ahead of schedule.
33c90e04e7c7684a5c87905635f0cf7b,Very good!,Product ok deadline ok satisfied!
ea8bfd711bc50eba25a3f23b1aa30878,Good,"I liked the product, but two days later... It was 60.00 reais cheaper."
831978ed811b55549e7fd1dad71ecd3a,Good,"I haven't used it yet, I just did a test and it seems to be a very good product... They delivered before the deadline and everything came right."
8cbe8a529e971207c10746d4b6788297,I loved the product,"It arrived before the deadline! And I loved the cell phone is wonderful, I recommend it! I have already tested the product and I am in love with the performance. It is big but is comfortable in the hand."
623ed6bc366995776ba44b1d3cdac4d4,towel game,I liked the deadline.
d83bee4a6b27bc641579b7ff293c797f,Good,I already said GOOD
1a4830668e4cbc94f35bc41225070b14,I do not recommend,"They charged the shipping and didn't deliver it to my house, I had to go to the post office to get it. If my area, which is in the center, is a risk area, I don't know where else it is."
c7ec53f04c3d448bd44ea97e9c86e078,Arrived before the deadline,"I received the product, but I haven't installed it yet. Delivery was fast."
7cc3c8b6f41c79e2b400ffc39243ed42,Great,"I haven't tested it yet, but it seems to be an excellent product and it was delivered ahead of schedule."
e3c99322c64b5ae6df10e78f8306f61e,I'm returning,Product is not grammage 370 and 400 as advertised... I have already asked for cancellation of purchase on the website
9427235bf04f618356a7acb629a590d1,Terrible,The bag handle broke on the second day of use. It simply fell apart. My daughter was late!
7f998f58767257bfa54f0af72cc95611,GREAT,excellent product!
f21c150d6febf6a8700a22e570c10469,Excellent,Great reliable can buy arrived very fast
beebe11266b7d765a2f21b8a8d70ecd3,BAD,"I PURCHASED AND PAID FOR TWO(2) PRINTER INK CARTRIDGES, 60XL.
I RECEIVED ONLY ONE (1) ON 05/01/2018.
I WANT A REFUND OF THE MISSING AMOUNT.
AWAITING RETURN.

ANTONIO MARCIO"
5e87e75d08a1088a8a8c6a33fff07375,Excellent,Very good
604ae62913d5d0774e55b561aa61f8d2,The other product does not arrive,The vacuum cleaner did not arrive
72b8bea2f21ab307cf15664f8f294b6d,amazed,"I always recommend the baratheon website, because whenever I buy they are delivered on time, the fastest website. Value always in better conditions. Satisfactory customer service!!"
93c742231df17620eadf882e2a435e60,I recommend,Cute!
2b29ae0d509759ba4e886efeed6f3eb6,Satisfactory,I had no reason to complain. They always treated me with courtesy.
58650b37b6c7f5982d4fef12fb56c0d5,purchase item,Fast and on-time delivery.
dba480ebe9592ed8f4d9df16525bcd66,yes I recommend,This product is of very good quality and you can buy it
e87f32ead986ac6bcf79a0773c84844d,Product not delivered,Product has not been delivered yet and no one has contacted me.
0fba115651cfceee597f4a529096f7f3,awaiting return,"Fast delivery, beautiful product but one of the tables came with one leg smaller than the other. I'm waiting for the company to resolve this issue."
b418c450d66d32a512231bc051e89ae5,Was not delivered,"I want to know what to do, because my product was not delivered."
111b3b2f285fe265546e6cc2a44e78ae,Excellent,"Everything arrived, great job"
3d3b6043d626e72f82b128b1f7d1e82b,I highly recommend...,THE DELIVERY EXPECTED WAS FOR 07/31 AND IT ARRIVED YESTERDAY 07/04... VERY FAST DELIVERY! THANKS!
5d4e13901cf9c59fd59e9b309ac38ec4,backpack ok,"For the price, it's a good backpack. The zips are a little unwieldy and some pockets will never be 100% closed (not good for coins and small things).
A zipper also came without the clasp"
fb353716c7cdd55c63877247bd89f154,suppose I recommend,"good product, light, strong. Easy to use. Super fast delivery"
67ec1dcd025e3b21283c6887c07cb25f,I recommend,great service. I recommend.
a799d72ec7e93dfc39f8b82e425c8753,GOOD SALESMAN,"Perfect product, delivery on time and attentive seller."
d36c41b88586fe863a44db0d0e84effe,Failed to translate,"I thought the fabric was better, too thin"
ec49fc52d1d7bafe31c99da933cf1484,I recommend,"Very good product, in the condition that was advertised. It arrived before the deadline."
7c2e917552dbdab306e4a4488752f928,DID NOT MEET THE DEADLINE,DID NOT MEET THE DELIVERY TIME
0a5a1f83598223df1100567cd999b535,very practical,Very practical and very efficient
2a60fd84cbd2e419e4b9441c1f9f2db5,Excellent,great product great website
af2cefe76aab39b87781c8e7b71c3d57,good,"I was just upset because it was 2000 when I bought it, then it went to 1690
next time you could give me a discount."
7b8c7fb7d35f97a22cfa2bfc5f770353,All very well,I recommend.
a678debde73de8edf27834d423a27af2,Great Product,"My mom loved it, it turned out great.
Good fabric, approved."
2dfdbde440f361dbdb121cd8673f15c4,First purchase,"Product similar to the original, tested all keys worked and apparently will be useful in replacing the original."
42a0c8e1f9768c5de268d5b53116dd1f,PRODUCT NOT RECEIVED YET,I HAVE NOT RECEIVED THE PRODUCT
086dec1e6f88fe8891477eab0937b56a,Delivery before deadline,"Delivery before the deadline... only the box that was quite damaged and crumpled, but did not cause damage to the product."
b088bd60de1e38487a3a651b272ccd83,Excellent,I always buy from Lannister
cefed9314f9f2c6ef3b20bc4110707ca,Excellent,"Came correctly, I was very satisfied."
23fc59f062c78613b47e9b2502bd2b69,Great!,I am very satisfied!
de1eaa924a45133e484e2167a7aa32db,I recommend,"The delivery of the product arrived very quickly, before the deadline... and the Pendant is very beautiful, I haven't installed it yet, but I believe it will be great after it is installed"
0b5a764b1df687e05cf0fb9b6fcebbf5,highly recommend,"Very good, super fast delivery ... I loved it"
95e804d54d3007a2698dc76d2c69a46a,My request,"I still can't give an evaluation because I started now, it didn't have an effect."
